File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
46bba471-bca3-41e0-aa35-1c3b226fed70	1c3d4316-212f-425c-85b9-36a1c4862752.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A13S	TCGA-DJ-A13S-01A	Primary Tumor
9e451d97-3c47-4467-b821-9aac02906683	d5ee3648-0adc-43ed-a110-bbaf84de9a99.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EM-A2CN	TCGA-EM-A2CN-01A	Primary Tumor
cf840da4-6f03-4bde-8092-16ec4153fb86	638c3b9c-9de2-4159-8348-f7b6878de0e9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A3T2	TCGA-EL-A3T2-11A	Solid Tissue Normal
88596845-bdd9-4a0b-a83a-e23626474cee	c4bb6356-987e-49fa-ae36-8d0c3a9efac7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A3UV	TCGA-DJ-A3UV-01A	Primary Tumor
99a15c65-73d8-49a9-abfb-61ceedabb50e	261a54d4-430c-4c7e-9fb9-db9573680ae3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A3GU	TCGA-EL-A3GU-01A	Primary Tumor
6bf34fa8-1d6c-4980-8eec-63c000b5362a	2f888eb4-6e84-4564-88d6-377fb346e818.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A3GS	TCGA-EL-A3GS-01A	Primary Tumor
c6f5f831-5937-4ee4-9eb4-feae8c5a4e60	321d169d-5c70-4250-81f6-90b19686aa7f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A0ZB	TCGA-BJ-A0ZB-01A	Primary Tumor
4b59c3be-7b91-4a9c-8e30-6c367879fec3	403a34de-a25d-4f22-afec-b9ba5fb1fdc6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A4UP	TCGA-DJ-A4UP-01A	Primary Tumor
b975caab-aeaa-43e9-95a3-ee5c1511be25	452b2e1d-f5dd-420e-9593-6a5f1ccda289.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DE-A0XZ	TCGA-DE-A0XZ-01A	Primary Tumor
cfd3741c-ac49-4536-8b14-38df928f5723	6814a814-7ad7-44eb-a3c4-38f75ceb39e7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-IM-A3U3	TCGA-IM-A3U3-01A	Primary Tumor
e4e6b45d-755f-4d68-b2d3-f9a6eb809dda	835d4992-3d3f-46f6-9ba1-af17dfb4aa13.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FY-A40M	TCGA-FY-A40M-01A	Primary Tumor
0c93e8dc-147d-4661-aa29-717f18a93786	c0b2b62c-0f12-4d49-9157-f28bab4d2d99.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FY-A3TY	TCGA-FY-A3TY-01A	Primary Tumor
8824d49e-9350-4b78-9804-536928713579	d4f97dfe-dc81-4696-b781-e658ac291194.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-E8-A417	TCGA-E8-A417-01A	Primary Tumor
c152b415-e599-4e77-a16c-c436936634d6	8c1e10a9-cb27-4cf8-a9b1-57f08b6ee55e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EM-A3AR	TCGA-EM-A3AR-01A	Primary Tumor
e908fe33-821e-4502-ae58-2ac15431092e	6f0c1d40-b62f-43c9-a369-70c68237af78.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EM-A3O8	TCGA-EM-A3O8-01A	Primary Tumor
9871b625-8f9b-496f-a969-78d06b6a8615	8f8821bb-c45a-47d1-a67d-d002da9d565a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FK-A3SG	TCGA-FK-A3SG-01A	Primary Tumor
8ea57108-158d-4805-807e-15beafa66630	e001944b-d7a6-426c-9109-17b5be6de8e5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-E3-A3DY	TCGA-E3-A3DY-01A	Primary Tumor
f32cfd92-677a-467c-aeb2-8b5889e77212	e6d314df-13ad-40f0-834e-1d8e91d069f8.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EM-A22P	TCGA-EM-A22P-01A	Primary Tumor
3e91dbeb-a91b-40c7-9b3e-489748aa4684	c5308103-75cf-4024-a27d-69cae826b5c0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EM-A2OX	TCGA-EM-A2OX-01A	Primary Tumor
21623828-0949-48e3-9a4b-f844d35eb1cc	11a7f71e-90d6-4fa4-abbc-92fea282cb04.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A3ZG	TCGA-EL-A3ZG-01A	Primary Tumor
56a90d6c-f3da-4872-b6f3-864c531f94cd	a1392ee5-2e19-48fd-9f14-350d8f23976c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A1QO	TCGA-DJ-A1QO-01A	Primary Tumor
c7014278-5a61-4875-a3da-7862c70b8e56	5debbfdf-6dd3-40c3-91c3-7efb3bb14ad6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A1QM	TCGA-DJ-A1QM-01A	Primary Tumor
1da883d3-4139-45d0-aace-d24a65ecbf1e	d556c173-ed54-4d30-ba17-079513191c3a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FK-A3SB	TCGA-FK-A3SB-01A	Primary Tumor
97a6d06c-98ca-4302-9fcc-10266cabd98f	c3b4d28c-6a15-4f33-9a27-ed356fbed68c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DO-A2HM	TCGA-DO-A2HM-01B	Primary Tumor
fb8f6b18-bb17-497f-ad7f-21e3cde80a19	bbde728c-0e91-4c39-8c61-a40f0448edd3.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FE-A3PC	TCGA-FE-A3PC-01A	Primary Tumor
fbb6885f-072d-413c-b4a8-9c51dacc5c03	ffa0734e-c2e4-4a2e-9478-65fad85a4094.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A3UY	TCGA-DJ-A3UY-01A	Primary Tumor
9739661c-4ba2-4898-994c-3b973332a307	c867bebd-92c1-4a12-9f19-37569e00ee2f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A3MW	TCGA-EL-A3MW-11A	Solid Tissue Normal
e87db188-0456-475d-8357-7c3ea4c7d78b	ed03e4cd-b25c-4849-be4b-3eb1da01d8ad.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-KS-A4I3	TCGA-KS-A4I3-01A	Primary Tumor
5e215be5-c737-4ca6-a7fd-3faa16eeda25	66e628ab-37e7-4101-b833-4ab2d40d5f7c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A2PY	TCGA-DJ-A2PY-01A	Primary Tumor
5ee2a852-a96a-4913-b273-83e22a8aaff7	74d77147-c1e9-4929-af0e-6183a5b76eaf.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A3D0	TCGA-EL-A3D0-01A	Primary Tumor
5007f8eb-8d1a-454f-a814-2b6285cf9876	98758cd9-71da-4416-a4eb-b250b4992439.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-ET-A3DT	TCGA-ET-A3DT-01A	Primary Tumor
052e9ae3-00df-43db-ac81-b11e4c92fb3a	44a2e508-1694-4a27-b51d-bcf5b74bf4a7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A3ZN	TCGA-EL-A3ZN-01A	Primary Tumor
aa2aef3a-47a9-42aa-a6dd-85d12becd680	046ed2e9-19a7-40dd-b92e-fa951f67db91.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A3VE	TCGA-DJ-A3VE-01A	Primary Tumor
e90de724-d285-4a3c-a6ca-b43177a5ab0d	77fec431-d4c0-4c50-b0ec-377bad3b05db.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FY-A3WA	TCGA-FY-A3WA-01A	Primary Tumor
b5a71025-a380-48ca-89b9-57b77f7a2d26	7de7d84e-5f55-40af-b38a-1190b0335620.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A2N9	TCGA-BJ-A2N9-01A	Primary Tumor
1cd3224d-40ef-4cbf-a23e-4423a113cf4b	3571e256-4527-42bf-b6ce-6faebd6bd25e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-CE-A485	TCGA-CE-A485-01A	Primary Tumor
f8f4e15f-6340-409f-9016-831e1c099542	4a7454b5-1268-461b-afcb-d3b06c7323e2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-ET-A4KQ	TCGA-ET-A4KQ-01A	Primary Tumor
202875b7-ba42-4380-8881-a43e48c15cf3	a4dc8e07-e2e2-434e-9708-2377212a9851.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EM-A2P1	TCGA-EM-A2P1-01A	Primary Tumor
d7b23339-7bf0-4eb9-8fb8-378f2c04ac8b	fd87d0bd-4c9e-4072-ad58-e7156a86635f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A190	TCGA-BJ-A190-01A	Primary Tumor
075c3d70-b39a-40d2-a852-63364322b597	c3118ef1-48f0-4aeb-b1c5-69ce4a1d263a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A3ZH	TCGA-EL-A3ZH-11A	Solid Tissue Normal
811384ee-3891-448c-8c4e-d8401d679d41	4eaf3244-365e-4cdd-a05a-69e88d79becc.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-ET-A3DR	TCGA-ET-A3DR-01A	Primary Tumor
c41a8138-afd2-415f-abd8-c36e2e7a1cd9	652dcd92-d67e-44cc-912b-ecc2cc454e2a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DE-A0Y3	TCGA-DE-A0Y3-01B	Primary Tumor
02918cde-7f9a-4c72-a463-72c6f56c8f07	1287b3b0-ce43-48b3-8ba7-6de02238f49c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-J8-A3O2	TCGA-J8-A3O2-06A	Metastatic
2c4b8a66-66c3-4a1d-849c-fb0f5e690522	ae221bce-f145-4d62-a8a1-fe86b926a04c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EM-A3ST	TCGA-EM-A3ST-11A	Solid Tissue Normal
0fc0c0af-06e5-417c-af3a-4f1af6c58ad5	ca41e048-73ba-40b1-aa5d-2b892908614a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-KS-A4I1	TCGA-KS-A4I1-01A	Primary Tumor
2b1b4d74-916b-4afc-a255-76142192e11f	e109aa52-5b63-4619-b5e6-1a3f594f6249.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EM-A3OA	TCGA-EM-A3OA-01A	Primary Tumor
18fef837-ab87-4ff8-997e-a1e6e791bf84	cc7ed990-9479-4177-8950-84692ee77dd0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-ET-A3BV	TCGA-ET-A3BV-01A	Primary Tumor
2e18a266-6524-4b94-8765-7c1c16596c91	9cc492ea-e693-4cf5-a914-178f9a141602.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A3VM	TCGA-DJ-A3VM-01A	Primary Tumor
a02ee562-b11e-4709-b9a3-77f9078a3707	89886de0-435e-4fbe-8070-e0e1d6d30c25.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-ET-A3BU	TCGA-ET-A3BU-01A	Primary Tumor
a5e56679-5b20-4e05-9dc7-4854a807f415	dedae84b-816b-45c8-a1f7-9beb08afac2c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A0Z3	TCGA-BJ-A0Z3-01A	Primary Tumor
3a57371d-be36-4f63-b75b-3bb10808d2af	a2a5097e-3245-4253-bf30-94fe2d0fac07.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DO-A1K0	TCGA-DO-A1K0-01A	Primary Tumor
e4987d9e-4f4b-41a7-89db-c94edee90bfe	f0737190-9125-42d1-b7c6-bbf2c901aad8.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-ET-A40S	TCGA-ET-A40S-01A	Primary Tumor
0587b854-ef29-4788-a70f-7803c3ba1594	94153c2c-d2e2-4325-a8b0-05eaf052f9e9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A3N3	TCGA-EL-A3N3-01A	Primary Tumor
311f8972-8219-47e5-b375-67e579d32814	cf82d2b6-6b01-4d8d-a4e7-331e85b6defc.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FK-A3SD	TCGA-FK-A3SD-01A	Primary Tumor
fcf08a53-90d7-46a5-b322-f54f40ecf4e4	f5f55a15-0134-42cf-bd57-4d5a08d96e86.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A28W	TCGA-BJ-A28W-11A	Solid Tissue Normal
b4d73edb-f468-4aff-bafc-003928c7c300	7e024aa1-ee52-4806-bc9b-1566f16f6e0c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FK-A3SH	TCGA-FK-A3SH-01A	Primary Tumor
8f0281a0-013d-432e-adac-2c736bcab8aa	dd61385e-445d-46c8-a316-2ea625d506c7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-J8-A3YD	TCGA-J8-A3YD-01A	Primary Tumor
f755806f-cbd2-4dea-9a41-a21b4db42a0f	a98db4c5-d116-4c37-93ad-4325cd2740d1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A290	TCGA-BJ-A290-11A	Solid Tissue Normal
55a979db-35a8-4f75-9c6b-c6bfde82f86b	9f129ebe-a7e9-4227-92a1-f2e763c34269.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A3VL	TCGA-DJ-A3VL-01A	Primary Tumor
6daec2fd-04f8-474b-91e9-7dc7d6cb9f8a	c4fdeefb-64a9-47b5-a6be-0343d7af01fb.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-H2-A3RI	TCGA-H2-A3RI-11A	Solid Tissue Normal
4948ae10-f99c-41d3-b09d-1e7e8ba82001	385c7ef7-762b-450e-b1ec-9315f536d6e5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EM-A2CO	TCGA-EM-A2CO-01A	Primary Tumor
cc54462b-8c84-4621-b083-630d5274e092	4baf7544-9583-4f1d-b8ec-f8432aba985c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A18Z	TCGA-BJ-A18Z-01A	Primary Tumor
92af77aa-5efe-456c-ae57-eb198c78e611	05c3c1cb-a2b0-41e1-8bf4-11fc1903c0d1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DE-A69J	TCGA-DE-A69J-01A	Primary Tumor
f335ab24-ea1d-4d69-835c-ae7ae545fabf	fcdb3767-38f1-42b1-ab25-3e4ebc3dfff2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A1QE	TCGA-DJ-A1QE-01A	Primary Tumor
7af15cae-d110-4ef8-a1ac-99d3501b7fb0	28def1e0-b2c0-4a47-88b2-b9214bba843a.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A3N3	TCGA-EL-A3N3-11A	Solid Tissue Normal
2a580a25-4fc4-4d69-a542-3ac600b73b89	b4030a6a-d30d-4481-ab98-9997e75d5a97.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A3V2	TCGA-DJ-A3V2-01A	Primary Tumor
34d6f661-8f01-4e3d-87f8-c2cff30e26f9	2d224f34-79ed-4ef1-a750-467fba466b76.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A3UX	TCGA-DJ-A3UX-01A	Primary Tumor
51e03b1a-b68e-48c8-8bcf-3679a6d08051	59930502-cc3f-435d-809b-80a7956411a5.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DE-A4MB	TCGA-DE-A4MB-01A	Primary Tumor
6a300d8d-6309-4b00-be18-2ed3cae9cb07	008165f1-54c6-4b5d-9bc3-cea44f4c4baa.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A28Z	TCGA-BJ-A28Z-01A	Primary Tumor
2e2d94f5-98d6-4053-a500-34890943374f	07ef29b7-6102-4ccc-a826-40865bbf26ae.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-CE-A27D	TCGA-CE-A27D-01A	Primary Tumor
542ddacc-bdb7-41e2-b7fc-575fb5120b94	7a4a91fa-f6cb-405f-b06f-7b8543845e6c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A2PS	TCGA-DJ-A2PS-01A	Primary Tumor
0b990053-3e58-40de-b7b6-cf9626250f31	7c238dbb-5e5e-4a2b-b4ed-c3bde82386cd.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-ET-A2N5	TCGA-ET-A2N5-11B	Solid Tissue Normal
af735e37-7b5b-46b3-9b74-14b7f7731b6f	098b85f3-b2de-42db-9a42-9e47bf831b44.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DE-A2OL	TCGA-DE-A2OL-01A	Primary Tumor
2a640f7c-5a68-44f7-b8f1-861ae3cc686e	23dec2b1-8d05-4d16-98df-eee8f05c3974.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-J8-A3YF	TCGA-J8-A3YF-01A	Primary Tumor
fcdc5ac9-b6a3-4191-9f84-03af9b26882d	651902df-363b-4eab-bf19-888ddde860ff.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-E8-A419	TCGA-E8-A419-01A	Primary Tumor
ee3ec994-3b03-4cdf-a7f1-95ad9d1f966b	be18c3df-4d80-4e08-9243-39c455348b69.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FE-A3PD	TCGA-FE-A3PD-01A	Primary Tumor
fa156910-3653-485e-8876-2835ce603a76	9671a0e9-92dd-4162-8193-88e75651c870.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-ET-A3DW	TCGA-ET-A3DW-11A	Solid Tissue Normal
c1244ffd-e807-4d9a-84dc-2a14d2ae5024	014be557-4669-4f40-911e-bf48e0faeecf.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A45J	TCGA-BJ-A45J-01A	Primary Tumor
4f3b497f-3493-4a8d-9bc7-4121e731e6ac	122a9292-5ec7-4649-acf1-43c0e0344178.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-IM-A3U2	TCGA-IM-A3U2-01A	Primary Tumor
e8f4e542-86a4-4ad8-a795-d8c9c726a3c3	6fb0a2c5-5d77-4864-806c-07666b2aa372.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FK-A3SE	TCGA-FK-A3SE-01A	Primary Tumor
c884f834-bef9-496c-bfb9-e92ff8b450f4	8f4820da-16a0-4a44-81b5-29c6c7a3828c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-L6-A4EP	TCGA-L6-A4EP-01A	Primary Tumor
53a6a06a-c6ee-4351-b191-889d8794aa28	dca4157c-c7b5-44eb-ad15-b0fa0ab98249.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-ET-A3BT	TCGA-ET-A3BT-01A	Primary Tumor
3a13e02f-8185-4be9-98da-507883402c90	0f17cfe4-c5b7-4608-82d1-4c50b2baf945.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-H2-A3RI	TCGA-H2-A3RI-01A	Primary Tumor
fdcbe44e-021c-432f-ab66-75bbff03625b	d37c2063-241e-4ea3-851d-1c8020b861bf.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-ET-A3BP	TCGA-ET-A3BP-01A	Primary Tumor
72677391-f78d-4c5c-b3e0-d4aee4067723	5522fb46-a653-4edb-b898-d0f2a3c72d5c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FE-A239	TCGA-FE-A239-01A	Primary Tumor
9ca39e74-7da1-4d43-854d-c56e65aafde6	7423c035-671c-4e7b-993b-b40224cb3bed.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FE-A238	TCGA-FE-A238-01A	Primary Tumor
3065a568-159c-4ae0-bfca-12bac914b030	19c0296c-c4aa-475d-99ed-650a57ce9dd2.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A2PT	TCGA-DJ-A2PT-01A	Primary Tumor
8792d932-30c2-4a61-aed4-4b014a008502	176c3dd0-6391-46f1-8117-8dbaa8cac0d4.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A28R	TCGA-BJ-A28R-11A	Solid Tissue Normal
abfb79af-56c5-4d1c-b948-5db82d42ee14	caee5ca0-32b3-42cd-a498-3e4a096c3f28.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-GE-A2C6	TCGA-GE-A2C6-11A	Solid Tissue Normal
8080ee2a-7a58-4575-bbae-ce7de71a9a84	ec07067f-354e-44c5-9bdb-7a26e7ef6fa1.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EM-A1CU	TCGA-EM-A1CU-01A	Primary Tumor
bb15f76c-5d92-46e8-aeaf-d5af9ec0cd64	1853013d-8990-4be0-89a2-2a1852f722ad.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-J8-A4HW	TCGA-J8-A4HW-06A	Metastatic
c71981f8-3113-49e4-8413-730054187e05	20d94b73-8562-43be-9720-ff530178b455.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A2Q1	TCGA-DJ-A2Q1-01A	Primary Tumor
96fc7a5b-2f0e-47b6-ac30-6aa6222625c8	f50b255e-de09-42f2-86f5-1e26a0ebb011.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-CE-A3MD	TCGA-CE-A3MD-01A	Primary Tumor
6874e87c-8b58-45c0-887b-577e9f4dbd09	3ed95d28-e70a-432d-94ae-5f94b8068345.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-EL-A4KG	TCGA-EL-A4KG-01A	Primary Tumor
7cfcb4c9-70f8-4ee5-ba39-44fd3079614f	fada92c2-e75b-4859-bc4c-6c76642870ca.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-DJ-A1QL	TCGA-DJ-A1QL-01A	Primary Tumor
8cb09c5e-98e3-4493-8f54-08908a054cb5	c1cc4bcc-2cd3-4da5-9d71-53f1183ac0d9.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A28T	TCGA-BJ-A28T-01A	Primary Tumor
82245827-641d-4f50-8246-9697dd27c97c	77d4326f-7a88-441c-a437-5f714b234b26.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-BJ-A0ZF	TCGA-BJ-A0ZF-01A	Primary Tumor
9ce39ee3-26de-477b-a88c-5dacd7616d18	dfcfd99f-c492-4309-a805-1adf8552b2b8.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-THCA	TCGA-FY-A40L	TCGA-FY-A40L-01A	Primary Tumor
